1126 	 32.681400 	 0.040400 	 0.179400 	 0.002900 	 0.732400 	 14.770000 	 0.060300 	 0.219400 	 0.003200 	 1.014500 	 0.712100 	 0.057700 	 0.009900 	 0.693700 	 3.861800 	 0.027300 	 0.063900 	 0.003100 	 0.555400 	 7003368450177368064.000000 	 785402885570560.000000 	 40300068208640.000000 	 5606265061376.000000 	 65211314733056.000000
1128 	 2.299200 	 0.015800 	 0.075100 	 0.002600 	 0.986100 	 0.119100 	 0.013300 	 0.035700 	 0.002000 	 1.258500 	 0.396400 	 0.008700 	 0.004800 	 0.805600 	 1.503500 	 0.014400 	 0.102900 	 0.002600 	 1.847700 	 290.009700 	 1.090000 	 12.209500 	 0.020800 	 1.152700
1130 	 0.173600 	 0.006300 	 0.026400 	 0.002800 	 1.929700 	 0.044900 	 0.010000 	 0.018200 	 0.002200 	 3.711800 	 0.300200 	 0.007300 	 0.004800 	 1.177700 	 0.050400 	 0.058300 	 0.026100 	 0.006300 	 2.696900 	 0.946800 	 0.051600 	 0.218200 	 0.004500 	 1.133700
1132 	 0.440900 	 0.005500 	 0.017100 	 0.001100 	 0.102700 	 0.257500 	 0.013900 	 0.022700 	 0.001200 	 0.115100 	 0.955600 	 0.012700 	 0.002700 	 0.351900 	 0.376600 	 0.042200 	 0.038000 	 0.001500 	 0.125000 	 2.208600 	 0.037200 	 0.083300 	 0.002900 	 0.269800
1135 	 0.527800 	 0.014600 	 0.062700 	 0.004500 	 0.903600 	 0.240000 	 0.025900 	 0.063200 	 0.004500 	 0.895000 	 1.540900 	 0.032800 	 0.012600 	 0.940700 	 0.323000 	 0.049900 	 0.078000 	 0.004600 	 1.455600 	 6.719200 	 0.153600 	 0.205200 	 0.012900 	 1.031100
1136 	 87.531400 	 0.104400 	 0.545900 	 0.005600 	 1.107600 	 179.404700 	 0.125000 	 0.650000 	 0.005500 	 1.063800 	 167.203900 	 3.846200 	 0.267700 	 7.939100 	 2.555200 	 0.014100 	 0.065700 	 0.000800 	 0.106200 	 7212375040.000000 	 3144125.750000 	 2388579.250000 	 1365408.000000 	 174815330304.000000
1137 	 0.199100 	 0.008800 	 0.038300 	 0.003500 	 1.218000 	 0.396700 	 0.040600 	 0.083400 	 0.003700 	 1.453000 	 1.289900 	 0.095300 	 0.032700 	 1.997900 	 0.755200 	 0.098500 	 0.143500 	 0.003800 	 2.614800 	 1.652000 	 0.228500 	 0.155600 	 0.040200 	 2.121700
1138 	 0.181100 	 0.005300 	 0.029200 	 0.001400 	 0.130700 	 0.130400 	 0.010800 	 0.034100 	 0.001400 	 0.136500 	 1.062800 	 0.019000 	 0.007100 	 0.593000 	 0.273200 	 0.048600 	 0.058600 	 0.002800 	 0.150300 	 8.290100 	 0.122100 	 0.297900 	 0.006200 	 0.434700
1139 	 4.545200 	 0.034900 	 0.121000 	 0.005300 	 12.403200 	 1.867200 	 0.063300 	 0.137500 	 0.004600 	 3.930400 	 3.898800 	 0.058300 	 0.027700 	 1.160100 	 2.276500 	 0.065800 	 0.132100 	 0.004800 	 2.632400 	 103.642800 	 0.520600 	 0.472700 	 0.033100 	 1.145700
1140 	 0.161300 	 0.003900 	 0.025500 	 0.001200 	 0.230700 	 0.148000 	 0.011700 	 0.041700 	 0.001200 	 0.260500 	 0.328900 	 0.025800 	 0.008100 	 0.468600 	 0.085900 	 0.044000 	 0.056900 	 0.004200 	 6.685000 	 1.077300 	 0.040200 	 0.176500 	 0.004500 	 0.304500
1142 	 0.279000 	 0.003700 	 0.012700 	 0.001200 	 0.393700 	 0.079500 	 0.006400 	 0.011600 	 0.001000 	 0.523800 	 0.322400 	 0.005400 	 0.002900 	 0.281000 	 0.135600 	 0.018900 	 0.017200 	 0.001200 	 0.697700 	 0.936800 	 0.020200 	 0.033700 	 0.002800 	 0.385200
1143 	 0.096900 	 0.003200 	 0.010000 	 0.001200 	 0.707500 	 0.013800 	 0.002700 	 0.004900 	 0.000800 	 0.656700 	 0.107000 	 0.002500 	 0.002800 	 1.049600 	 0.008500 	 0.022200 	 0.015300 	 0.001500 	 1.116200 	 1.213700 	 0.019900 	 0.092000 	 0.001700 	 0.816300
